idx	word_count	stratum	prompt	expected_kw	expected_difficulty
1084	34	wc_31_60	Take integer 19, add integer 3, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question.	66	2
1085	36	wc_31_60	Take integer 20, add integer 3, then multiply the running total by integer 3, and reply with the final integer answer. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	69	2
1086	36	wc_31_60	Take integer 2, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	18	2
1087	42	wc_31_60	Take integer 3, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Avoid any decorative formatting in your response. Write only the numeric value of the result. Reply with only the integer answer.	21	2
1088	41	wc_31_60	Take integer 4, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Write only the numeric value of the result. Reply with only the integer answer. No prose and no working steps.	24	2
1089	45	wc_31_60	Take integer 5, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Reply with only the integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation.	27	2
1090	49	wc_31_60	Take integer 6, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. No prose and no working steps. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	30	2
1091	43	wc_31_60	Take integer 7, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Return one number only. Do not include any extra text or punctuation. The answer must be a single integer with no commas.	33	2
1092	48	wc_31_60	Take integer 8, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Do not include any extra text or punctuation. The answer must be a single integer with no commas. Please omit explanations and write only the final number.	36	2
1093	48	wc_31_60	Take integer 9, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. The answer must be a single integer with no commas. Please omit explanations and write only the final number. Output format: a single integer on one line.	39	2
1094	44	wc_31_60	Take integer 10, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Please omit explanations and write only the final number. Output format: a single integer on one line. No leading or trailing whitespace please.	42	2
1095	50	wc_31_60	Take integer 11, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. Output format: a single integer on one line. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal.	45	2
1096	49	wc_31_60	Take integer 12, add integer 4, then multiply the running total by integer 3, and reply with the final integer answer. No leading or trailing whitespace please. Treat this as a closed numeric question. Provide the answer as a bare integer literal. Avoid any decorative formatting in your response.	48	2
